"","RS","HLA-A","HLA-B","HLA-C","HLA-DPA1","HLA-DPB1","HLA-DQA1","HLA-DQB1","HLA-DQA2","HLA-DQB2","HLA-DRA","HLA-DRB1","MICA","MICB","ICAM1","ITGB2","SELP","BTN3A1","BTN3A2","CD274","CD276","PDCD1LG2","SLAMF7","VTCN1","CD28","CD80","ICOSLG","CCL5","CD40LG","CD70","CX3CL1","CXCL10","CXCL9","IFNG","IL10","IL12A","IL13","IL1A","IL1B","IL4","TGFB1","TNF","TNFSF4","TNFSF9","VEGFA","VEGFB","ARG1","ENTPD1","GZMA","HMGB1","IDO1","PRF1","ADORA2A","BTLA","CD27","CD40","CTLA4","EDNRB","HAVCR2","ICOS","IL2RA","KIR2DL1","KIR2DL3","LAG3","PDCD1","TIGIT","TLR4","TNFRSF14","TNFRSF18","TNFRSF4","TNFRSF9"
"TCGA-DD-AACO",0.710199738015537,9.69512317454154,9.65362435541487,8.99807305395511,4.34525442674739,6.64011910169358,3.24373000430214,3.55588976007382,5.85313236597534,1.51308643113416,8.6499279612427,7.53686108053547,3.05990898901869,1.69492475411997,1.46670541886874,2.5274957727031,1.87393128588961,2.00122576990632,3.27233678433256,0.120484656895456,4.75088515601475,0.563743877483891,2.2443695440426,0.122473941175645,0.525467563465141,0.0781999199213715,0.487692139954532,6.25360926112674,0.420185936691721,0.303108551381075,2.99062817547861,4.74850416971751,1.13658515284763,0,0,0.631337144127481,0,0,0.162081103382375,0,2.09115819298597,0.340847077050414,0.468531186162872,0.577827591236248,3.13902738501957,7.26255624601986,8.88198390505679,2.05706896905575,4.40354723447003,4.80601981156094,0.174022842055414,2.34621940221991,1.13448382151079,0.103396924492231,0.345509924251339,3.88763249409111,0.664573859262595,1.75548582935078,2.16372413577383,0.626766188378241,0.0945063386814923,0,0,2.09690275852206,0.468739698237363,0.215989154146721,1.56247445809632,3.87691961715096,1.18059346158936,1.76094477417644,0.190045886894439
"TCGA-DD-AACA",0.71566148720083,9.88910494259628,9.3954364530257,9.68561152517516,4.04034013911671,4.51241021472598,3.39422601318731,3.61706334388818,1.15458320905307,0.83317346323834,8.1101617180662,7.58916123982287,3.83565126998913,2.62442847674627,3.18170686090223,3.1461175323184,0.233397264101883,3.52633177898344,3.12636169527116,0.730313886293776,4.95130336787318,0.667301759434138,1.64357916573171,0,0.50416272491525,0.232537969008518,0.911039585644287,3.79500841936435,0.186373777465944,0.0932897300014767,4.52465297358116,5.87924995162434,3.89305150273685,0.276079727574732,0.0629506088228079,0.334911461262063,0,0.0360461001568596,0.327227467761286,0,4.84923368764682,0.31440650755482,0.740020870203383,0.285461405137036,4.8986872361627,4.04486619685428,6.86003661409692,1.49369856513378,2.23437868933761,5.98903906911183,0.370610693490593,2.59722126840031,1.48758924832086,0.190930859562615,0.826029786499739,3.52300986276461,0.336397656213539,4.79164218750664,1.23370403121288,0.158983251160387,0.107553970289646,0.202762485275887,0.0897693086335084,1.15068964324732,1.11716307546576,0.488000770834068,1.31770926287122,3.4415365969789,0.487383443036506,1.56452450383551,2.25162821131575
"TCGA-DD-AADJ",0.733622097354626,9.05594749476863,8.2723027214796,8.54198597083653,4.74360652037763,5.51740798668905,3.46802281169154,3.30632057639881,4.181865847826,3.43392088351355,8.21021496603792,7.75661502984455,2.15046219388736,1.26879367512248,3.12541967005477,2.71558591418774,0.37684601401632,2.00823587634356,2.29572302453997,0.40718957187911,4.56167439436319,0.418567779299712,1.05505679336893,0.0350607969051143,0.314638526699882,0.065296567127781,0.121148056475311,3.75069224939244,0.850879415088071,0.196481148982308,3.90538941201515,5.84215168414505,3.25052203015204,0,0,0.105812151129231,0,0,0.531269159882994,0,4.54916395420882,0.122606462651041,1.07580642630807,0.18472462050188,3.28936234047694,6.70376102674875,8.44072011602097,1.09153059312062,2.21859520155086,5.02423988190891,1.43658829366012,2.3775957761494,0.970191040189467,0.194465331637997,0.419754605485611,1.82317869009564,0.638212885423406,2.92002646271441,1.51273256301436,0.154712813782158,0.0532503847022502,0.0621217119077975,0.0658480033660813,1.11696353718266,0.615698781689101,0.286762889249558,0.953078952612507,3.61166814748425,1.63589366323973,2.52449000039672,0.0659858294985853
"TCGA-FV-A3R3",0.749681276092184,8.99944084732883,9.10199483674331,9.8299503775735,7.09172627625228,6.16302567296073,5.31165205645195,6.02198600320672,2.32616339546194,1.74712956067177,9.62465766687884,9.2155359118269,2.53602802597335,1.28178725681583,3.41675868935285,4.57913186435262,2.16568687702988,3.03446224860072,3.33622625029572,0.643763854337342,5.7905635408545,1.33348098239252,1.9596588890926,1.86635413008952,0.928957704857615,0.309991039260069,0.553065544045605,4.55485281002584,1.82806283979536,0.223793216243033,5.13226013881684,2.2766157686736,2.10775481416675,0.0599089890186851,0.143393418693188,0.0738202332916714,0,0.036327491817765,0.441802154628867,0,6.01240106443625,0.126708602196968,1.97859835634551,1.21400042972961,4.19144421093541,6.26290478287822,7.55412757596471,2.726046456482,3.44048716612423,5.26484790540764,1.27970900129906,3.73070516099876,0.477262849349172,0.36120689023873,1.30795304620907,3.09697020569556,0.541911265935905,5.26685773687521,2.75591305403952,0.209390977467428,0.662843517498063,0,0.0901759497902069,1.40408565397279,1.81639490916912,0.532865503106325,1.79863120969147,3.75400023909988,1.45264814455622,2.45222641179745,0.24598236099132
"TCGA-DD-A39Z",0.749691300618607,9.5957264909229,9.07205433600575,9.12152704203358,3.10264133621312,3.57026861557812,1.32929584810252,1.74489302377433,2.42878558984805,1.07450543636363,5.73857600504348,5.93208007445649,3.6199411586389,1.24251104851091,3.98125901739007,1.77707248003022,0.0535284409892994,2.90386738859444,3.58674072825654,0.436055206028553,4.57171927724028,0.0385766514523232,0.56296282851529,0.0311128408502493,0.0942360698457655,0,0.301938766965336,4.28929593554796,0.361431504133141,0.119156941873632,3.0294705549383,4.20499362086423,2.41794700409832,0.0764222754586024,0.0274371827068511,0.0941009164388665,0,0.0464212112487104,0.0312540254705008,0,6.03893654288943,0.0556121566866925,0.735695463590769,0.215740713464018,3.63738998832492,7.30280066105359,3.06953032516231,1.70911414847121,2.73625850034403,5.23458179163882,0.842777745295437,1.83386160779748,0.79842384547786,0.0517201164473276,0.0701145026613282,1.92489799411221,0.0862402758207441,2.30012372456901,0.516922851278287,0,0.0928839656784844,0,0,0.738551686520232,0.323543009149889,0.134089480920423,0.430285272977781,4.91265465471343,0.651132077916722,2.65983324569999,0.0295588974491164
"TCGA-DD-AACW",0.750453046578364,9.23211748558667,7.56528185648112,8.92026233053327,5.38534820065039,5.39540560456633,3.48331276125553,3.92590450128648,3.62260242841828,2.22687840419627,8.68696337594957,7.87346749075306,2.34457287877532,2.98396948719355,3.98331287106712,3.93524285577744,1.84434547714267,2.78374998300717,2.67140660940647,0.348345745113481,5.70345235796717,0.650672664786422,1.27518588290793,0,0.531967777397682,0.219462838957155,0.480988873478695,4.17311143899021,1.19093085956261,0.281787256815826,5.07949331730274,5.00788617882454,2.23428670907804,0.0765590951316044,0.0807940819582424,0.654343880053038,0,0.0913951860117,0.546561135685249,0,5.04395249965523,0.704252269095908,1.77184333206839,0.112099579776235,3.84393361005954,5.91170835729854,7.92567726770326,1.32722746776129,2.97280291947501,5.91192162785575,0.402394750500615,2.55468707437926,1.41667763223898,0.0518592988352499,1.13632265374921,2.05022305713474,0.353436217861783,1.72543579190531,1.43589524132036,0.351741388547289,0.222309979264316,0.0551956542421246,0.169155358830894,2.776714634824,1.41581273953616,0.644779219262953,1.98469871033933,4.25593121141703,1.38393925121513,1.50578932791007,0.101246656683439
"TCGA-CC-A7IJ",0.7523356830875,11.3751769588219,11.8668574545034,11.6711169528752,7.96359781127633,9.15991522228872,8.18575457356263,7.75048055827781,8.37479171846334,7.32107484917881,12.7357714813073,12.4062890450072,4.9110012237473,4.57395614106414,7.4755129573505,6.81693755864284,1.29083721745923,4.86363620586259,5.39395155132707,5.04952622081772,7.93011578053844,7.09872062122523,4.73383696611383,0.874993638932967,2.09676785471469,1.21617545658645,1.06225989447013,8.39483050280113,1.17344728605727,5.47599925140471,3.33408195628385,7.43976440838035,7.17039981041858,2.47334533520958,3.43734760335148,1.63547580701308,0.0328061450832415,0.917851803975006,3.31352159209267,0.313942357292346,8.36577957143469,0.841409613338104,3.77859758893529,4.14982839580908,4.35111945192998,7.4557472259226,0.474254315832642,3.42991049831899,6.95169851964794,6.96702446919431,3.83738825244741,4.86941740881541,0.379953597427636,0.668028329189949,4.11956368441736,6.00671766412779,2.59936540661026,4.61000901863011,5.53411453181899,2.24443043780594,2.50118434207787,0,0.17018145776525,5.2870067868649,3.82247523230804,3.27042428713114,3.02330858729748,4.97476790643698,3.0831452748407,3.48350624970721,3.87332106291482
"TCGA-G3-A25Z",0.752851091767196,10.6256329626146,11.013352615842,10.8711168519632,4.57282904970838,5.14421364073572,3.21524370371287,3.93340267726354,4.38147719566924,1.55075294086895,8.8369791263852,8.14029450702253,2.67827476983917,1.21871918170312,4.66422112904204,3.27581163231843,0.672380080240613,2.95771034163312,3.77109325169954,0.465399883296605,3.8937407957202,0.851039385708725,1.20313849719085,0.417704019333249,0.502025021517695,0.271306143797337,0.398459827122383,2.8494588980037,0.373509015518007,0.106616328987784,2.41573162925564,1.63049866582627,1.52772095337641,0.045862297908688,0.0797023716973782,0.0285691521967709,0.0385766514523232,0,0.405774577949876,0,3.37054095057193,0.457121457950096,0.916782348743758,0.100035721161844,3.6360561302045,3.79078246192146,9.82024487164547,1.54131658536652,1.41039538105889,5.06595137419985,0.393745670660825,1.40370401025096,0.515207819035821,0.0309716424120755,0.438186375691362,4.27396339889483,0.71316790300937,3.23381138429316,1.92580957777157,0.375512140703744,0.406645507672003,0.032947164099129,0,0.468635445967137,0.457226545544628,0.408494489469444,1.08936255282773,4.17935976636975,1.56978271242413,1.78743246451687,0.190930859562615
"TCGA-G3-AAV5",0.755362648877894,9.56121556989868,8.09129679631213,9.34356682979868,5.25427278692363,4.8524283845636,2.96873590267959,3.21724622898717,3.56033589157618,1.28865386360517,7.99367039954125,7.5996993967712,3.4405934723473,1.59712589936766,4.35211583468579,2.92975313121009,0.717561277014488,3.29309086504681,3.55291804178348,0.577924244506702,4.60242718599351,0.414568547181711,0.622742975760372,0.290306435424914,0.725697536946861,0.0976107966264223,0.455018096969725,3.67035316281648,0.571142829061732,0.197865391353738,3.80682927311512,2.25987505362916,1.98724809259115,0.29018845733752,0.0187765851791836,0.126972856257766,0.0223323000980564,0,0.274172189022786,0.150169706295702,3.10077585808313,0.146915848087275,1.8246456719606,0.441270990438599,2.99042849827246,2.9169351766084,7.46193367123348,1.68706068833989,2.57761009769958,5.30019329447985,0.301119353150762,1.90719833772592,1.04453401027691,0.153286520990863,0.861161365753398,1.87117338858184,1.0799071303079,1.87290753936568,1.45222641179745,0.3489122409942,0.505890929729957,0,0.0402612230644346,0.913032999952141,0.697773819555186,0.514299034728045,0.716859235618207,4.75447600823229,1.25102218969847,2.66775590841037,0.145612247166476
"TCGA-DD-AADV",0.756337305299745,9.49441941074822,9.8060315764958,10.7322154298849,6.07969597252251,5.96716860753263,4.22336848647397,4.00269352038269,4.79846013636688,3.72514127195961,9.36620111021567,8.41103085717785,3.14458483174654,2.0874288950853,4.08261744192615,3.64255140360551,2.15594347835841,4.22908027548031,4.18243805572491,0.839798383506919,4.84794180256702,1.26855416403354,1.4033222655442,0.105007524760974,1.30917618747851,0.173767067736707,0.43007112795128,4.17559645461522,0.898092235559008,0.200755431595587,3.97106525862971,6.28973673329217,3.5205856818444,0.380618638177376,0.0190613650934302,0.330099418068484,0.088548697010238,0.18383583144968,0.851918907195204,0,4.41749474965391,0.218347209278499,2.17530103390024,1.43610852365669,4.35145872332158,4.62813782959442,10.1629312941646,1.64524051264527,3.21130818046172,5.64101127738449,0.928957704857615,2.79372944814257,1.09369538023356,0.171975376690099,0.728312378843609,5.53903160013053,0.279174108489047,3.70250240655105,2.30056305717381,0.187767747046025,0.403704010250962,0.112366523072563,0.119156941873632,1.38675577543487,0.521854802710206,0.475188670225608,1.75919845340828,4.49134004687872,0.781569544815974,2.23728836856192,0.211884401940305
"TCGA-DD-A73F",0.757893724450592,10.1435929061458,10.9748165093816,11.2933720936976,6.98264568928551,6.37167559770516,6.11502491711981,5.2324228459712,4.55946733979914,3.67401991141721,10.4463792756097,9.68812369615813,2.24747185358586,2.89884682872963,5.06149540625833,5.79529681105989,0.897627674279551,4.55510444627232,4.18142064028014,1.54661052190831,4.77753018200981,2.31362316734264,3.86383936082327,0,1.63445387088626,0.705137466719021,0.390997783957376,6.92044575662464,2.41843285088937,0.776272468166885,3.96526713007979,8.13148453778082,7.84956961353866,1.90465749990576,0.43007112795128,0.711494906650088,0.0257375614136083,0.0366088286051014,1.04956107062848,0.088548697010238,4.63038217195566,0.580241982536582,1.27208292674934,0.681494243414785,4.24752502131883,5.80216736196031,7.98593128458034,1.89619433456703,6.24003759541204,4.70071158505061,3.34207111127354,4.59937135811378,0.684549469183843,1.19824268160761,2.65594710373983,5.27937100182344,1.61470984411521,2.61579293087443,3.22119654994455,1.31080543106317,0.783079429873612,0.085968453862165,0.134746655368488,3.26268871873483,3.25067361196281,2.28906718406091,1.99284092618568,4.44340773679264,1.80409487266678,2.75691653434787,1.34738219131511
"TCGA-DD-AAE3",0.763926386801948,9.21354170192656,9.39851305602997,10.357655914505,4.37741531346574,5.0729204101033,2.98029955079386,3.53806629291047,3.52385046621514,0.879548943080776,7.866618099822,8.18868675279403,2.92776374243075,1.36793014143188,1.82623322080227,2.76045516576213,0.750606504835592,2.7912097835233,2.88518386632035,0.803640356890666,3.6815392201124,0.943658824043469,0.720453592089683,0.0321008431670241,0.797760079631833,0.117296085657242,0.223546115952818,3.11646457070017,0.102322191196686,0,4.39112155138686,2.41789301102044,2.18567628726667,0.0788830465219891,0.307428525192247,0.0493519591352915,0.0336520524899971,0.0478175480213695,0.582652340033955,0,3.5009040067013,0.112499976200718,0.207393130458336,0.169796756183249,3.63425636795113,3.79550722267666,7.85836276131639,1.48202217465515,2.21592704798683,4.84455136659951,1.20614306969137,1.93009389401215,0.388024175812457,0.0270124650625817,0.141432790929296,4.47892004822866,0.289952472215396,3.71537724576391,2.02580841895842,0.0368901105402659,0.228726355058498,0,0.0603241331511038,0.65901117119815,0.176067405785935,0.167229454071669,1.24092486469656,3.75339059766599,0.850559420622772,2.36448838936016,0.045582760019635
"TCGA-GJ-A9DB",0.764938579686991,9.53128417280024,9.59832407357554,10.3513912508949,6.03350009005256,5.64212102729389,4.00363821366405,4.48568442828527,4.68497017892834,3.63070833109171,9.42361493537125,8.50095418436487,4.18320064672543,3.2126782761109,6.19245458453696,4.2091023971211,2.93183431466541,4.17079836902968,3.25985999253123,0.895225054998661,5.43208751561177,0.824319804876737,1.49559284019834,0.415109632227579,1.60245688018043,0.642378113148399,0.454702328163688,4.19861987321922,0.4743581628754,1.55183589748114,3.73351704140616,6.61833704451214,3.63649701976162,0.162338957724597,0.223669671388246,0.491186096458927,0.0356239097307212,0.0506061736907874,1.19773960600636,0.121545949846959,6.08583039966416,0.471655707397641,1.56783746161922,0.945982185997463,4.80844683498795,7.48112857385204,10.2629146459038,2.43098102487046,2.65770859446677,5.28760896346244,0.561106140767789,1.88412899332022,0.695459382638558,0.0564448010196681,1.10111215847415,5.38270874864992,1.00762609237618,3.16100083748324,3.52968354045774,0.318114343609773,0.758217883742129,0.060185765046563,0.125122060569824,2.269511969905,0.784001360102201,0.774080690775411,1.56832402026971,5.71148114041036,1.91811904395741,2.91282228826345,0.689478088359622
"TCGA-2Y-A9H9",0.765629350067573,9.84184955646391,10.0648097117903,10.4061495079025,5.47521785905199,5.25630871820707,4.23802251782572,5.27635521801625,1.28557977040279,0.253989266230787,8.49314853559368,8.47083007591395,2.74345033937952,2.60589726502141,4.66375448238335,3.21230474268218,0.878215257149036,4.30869579135941,3.98196222090426,0.881742918147581,3.82028109650187,1.42427716417631,0.95464301130103,0,0.81434533496322,0.145612247166476,0.122606462651041,4.22184615480685,0.0739572999433244,0.213253950733534,2.85131929161978,5.85300008362334,4.9442681316274,0.0569996303855637,0.0988237683796915,0.201131966907887,0.0241778143011653,0,0.175811993721731,0,3.43668156374698,0.231801022777158,1.35049724708413,0.0836558970806325,4.69962380988755,5.06682972737212,10.7808667358256,1.42352438824433,3.29490007171757,5.15635211825146,1.0245324503839,2.62058641045188,0.596362720064861,0.0758748669751276,1.04921253463256,2.52534227187771,0.845831239336835,3.27695813513336,2.018171241149,0.374733478031214,0.504264441349239,0.0807940819582424,0.0434844976035795,1.23633953916837,0.702834822211592,0.663845547243145,1.20839239979068,4.79588121201774,1.67188210745848,2.55321303122853,0.307778227058191
"TCGA-2Y-A9GZ",0.771991934238428,7.57951733506497,7.80889211878559,9.07073117605609,3.81427354710037,3.4443755303071,2.16649050838324,2.38548625891334,1.09119205151613,1.40930946399969,7.11381924661314,6.61455231677108,3.00288250853312,1.56389027710255,3.72875860741141,2.61055833660384,0.245495662819921,3.68361786177451,3.68310129002554,0.895069909817214,4.25578773293236,0.521754318988007,0.841329094569233,0.133826527298828,0.48295151336731,0.0772429989324604,0.195221593252845,2.45330685528591,0.289834465177509,0.0545012161825606,3.50970850820826,2.4218292048953,1.77841886647074,0,0.0485152099339396,0.202260983562003,0.267715561951702,0,0.281193774952634,0,2.78224079993609,0.233151803439294,1.55134374524846,0.100304905795685,5.14727006102567,5.99769887057861,9.47914020397244,1.12015284267543,2.09922786577486,4.98091185553302,2.91930194062808,2.26618685450072,1.1336292806255,0.0462815032119103,0.738032793681325,5.18855521951846,0.0772429989324604,3.95476396900005,1.5021268887757,0.093695380233557,0.324925784055321,0.273456211320305,0.198996966240109,1.52992086999742,0.0787464470766483,0.289598422140188,1.47627798608352,4.30796761351548,0.874678949207456,2.07495064390948,0.0395595572557058
"TCGA-DD-A1ED",0.773263989754657,9.34048104393485,9.93503433167974,9.64956121328484,7.06010035935872,6.61657236778659,4.28469179410783,6.02577299062103,5.03713179339543,2.67723760585425,10.6883424638003,10.0790609799176,2.18132522078602,1.19415010559158,5.33532960836069,3.6714971925475,0.850559420622772,3.66490375463895,3.65874846531508,1.0913951860117,4.09843640213574,1.33050103527043,1.62283666638228,0.323543009149889,1.27393356926689,0.292074949977542,0.344942090560028,4.66019275604665,1.34215647026779,0.504671235385739,4.28378105083609,3.17143102991809,2.22777187600225,0.0469799081444094,0.54022570059554,0.268793675122479,0.0588013536161862,0.0835197488201729,2.61760410619564,0,3.6133784173658,1.44270468518122,0.599698653003735,1.15406467367472,3.79915985356949,3.26897328234847,7.85092815801551,1.52832126339897,3.27365015703587,5.11572411909653,0.83244448164531,3.19767670921982,0.144176924346527,0.249263286061193,0.710260929878105,3.73456873045059,0.660015865325663,4.14533508015678,2.21819219245811,0.630591854150484,0.870897308665029,0.250112679692375,0.170950553318368,1.17504548611091,0.803061675091301,0.591009130839571,1.83588366206258,3.91547309694338,0.983166915779335,1.75364732019604,0.146785540988701
"TCGA-WX-AA46",0.776073802614488,7.9973703219053,8.17032319043004,8.46658552206104,5.45355050204935,4.8903883221785,3.10011984675538,3.10957786673991,4.13000830410861,2.45412323912127,8.46957303831885,7.52965387151997,1.95069235977563,0.859572056817247,4.1865401741656,3.18164326122664,4.39801510729937,2.36070138107983,2.60715274035522,1.46042804557587,3.34077588031534,1.26147063901278,1.04187376051529,0.0560285389227513,0.268554164033543,0.120484656895456,0.17976580835815,3.11356715704708,0.175684270730997,0,3.71395969833784,3.10807275980041,3.29133833235818,0,0.246104009883917,0.113433802604049,0.0197730690400272,0,1.21958674457332,0.134220939760633,3.88566221186844,0.514904954535729,0.569782712424128,0.526469504640831,3.85535190108196,3.29401781531022,8.88628217768328,1.08256635107141,2.57368959680295,5.27705487614873,0.486662893252614,2.12114805647531,0.486250988884108,0.180020521466313,0.312665173558394,3.77817703024326,0.247076831930818,4.40490312214513,1.86354205117958,0.125915549474723,0.164914969552451,0.0336520524899971,0.0357646536009747,1.3764015265936,0.274649310165089,0.41662359163287,2.6961719126152,3.82641628715103,0.287117635788181,0.188147686926434,0.202887833470143
"TCGA-G3-A5SK",0.782185740663318,9.79608439821676,10.7447397565911,10.15574215031,5.06947017581263,4.48762140274467,3.5380787125385,3.40405839705479,1.96262305284102,1.48109223690635,8.82877309756611,8.6085265147418,1.8086733549032,1.22638521727039,4.84204857171561,2.95065503791869,1.43562859405209,4.08256635107141,3.66231945210744,0.957171707246391,3.75536832037851,1.16851367619749,1.96103057185484,0,0.718613698975484,0.620211026324114,0.519239948661287,5.27764634357118,0.687508660720728,0.159241659730106,1.96177147934899,6.28496749525046,4.94918472181469,0.258820396876412,0.119688174519196,0.204391162929781,0.0294175468350917,0,0.540820830906168,0,2.6854244076952,0.360308084795196,1.67455104315459,0.149649581894975,4.76313533247941,2.82197546696462,9.69008512433482,0.916705928739985,4.20682292458687,5.20612743707546,1.05297227481399,3.71662880382628,0.582170590591843,0.157561176091188,0.78257631041223,4.45681271886506,0.637934775535145,3.60813503912119,2.46957344530435,0.24000896473507,0.623585972399712,0.049909522443058,0.0529722748139887,1.86714527652205,0.567934786477816,1.05283319976294,1.87974496941923,3.96091940290538,0.72717986252498,0.950841637549149,0.378178655208042
"TCGA-ES-A2HS",0.787584814651027,8.82588959085525,7.0983742875461,8.6237622661815,3.8721885138886,4.68384240050805,1.74459168654238,2.63535971435738,0.670387156973834,1.05422334733715,6.90132550000474,7.51390520821139,2.66927626666109,0.284040263954096,2.03192446379876,2.21204009797664,0.462471189392651,1.55203271137468,1.81311419134629,0.16800012451782,4.62953730996095,0.222680931494572,0.440314401803118,0.0240359354555094,0.259784684682978,0.0226163790673486,0.0688771408503078,2.91934008244201,0.150039692774153,0.221320306757051,4.54483773272163,0.757620688778619,0.700173349852637,0,0.0211954245144897,0.272142661964176,0,0,0.344487662635682,0,3.1249732328018,0.125254339031466,0.386479888596234,0.168898720025469,4.42201092698594,4.01721819992962,6.41691910146572,1.57381075939012,1.62979956146222,5.4291171272491,0.0816123228578898,1.00525625006778,0.941181449356432,0.0399805976908813,0.0543622884496891,2.4400751555063,0.0337929888493031,2.65754854778975,0.901957773054305,0.0275787274742827,0.253384235800074,0,0,1.43813313480047,0,0.0588013536161862,0.877116001050766,4.4107006480192,0.846553489685281,1.73430859009691,0.0114956388378294
"TCGA-RC-A7S9",0.79369719318856,10.246608196947,10.5385019832836,9.73035753634375,4.37081990201975,5.69862966551185,4.15146107931691,4.30655389949654,3.12452665735752,2.69781829158986,8.94438117675064,8.36634538461647,2.80287562092134,3.08231086965461,2.93804108704181,3.53174325865972,2.89493414409595,3.2460735986224,3.69054001551232,1.07854152365486,4.56003623913044,0.701327257412941,1.74755926670964,0.126312130328704,0.690551189536642,0.175301033900244,0.217851096811131,4.43235815907366,0.630498665826265,0.164271397680741,2.55126990793092,4.48794290757313,5.81877388501431,0.341074882994498,0.0192037339730927,0.386038359888614,0,0,0.26219258817258,0.079019633034838,5.78718952213575,0.381172604716798,5.0043126160477,0.117296085657242,4.90847188425515,7.15271682549083,8.29348314437035,1.72940049908955,3.48484705643314,6.53439160109401,1.8073549220576,2.71593728753642,0.877273088925582,0.283684759814742,1.38150488256731,4.34655982775468,1.1839628348426,2.50827651498061,1.9154444138979,0.706198987429777,0.456911259794135,0.113433802604049,0.0813396274519388,3.75656432820846,1.78333092382368,0.921283979040922,0.68221370237042,4.12678292854395,1.43621515300197,2.73407008689221,0.343350966200508
"TCGA-DD-A1EH",0.79405162417625,7.9292507142429,7.87658693092482,7.64975411780969,5.97106985837828,5.35114772759348,4.17574015093079,4.19116781366365,4.12550232846194,2.00378211262842,9.00701577015299,7.85446948370088,4.0792842326106,1.52155333054509,5.02046219759141,3.37299387419039,0.60814686996942,2.75561401004188,2.9005287310401,0.841409613338104,6.31846327287375,0.826436626422598,1.73755697790759,0.918309899355937,1.13520649943067,0.171975376690099,0.753262219267857,4.17974988729563,1.22946487314009,0.137110007802351,4.77668831917299,6.75453747257417,5.24238909626731,0.505586102801847,0.161178250079813,0.0731347046302154,0.049909522443058,0,0.607484193013891,0,5.42094045613708,0,4.45404425442109,0.697862762253706,5.50055032414415,7.39302829017098,4.81350929773234,2.52664477282779,2.91140397279921,6.53018313617939,2.50896100765442,2.44381879691249,1.96317815617389,0.242450073677701,1.25344475026249,2.75403231835604,0.388244653392299,4.31512419596665,1.99091856572559,0.430713467695145,0.633756680981961,0.163756333397909,0.0453031679565722,0.961993677420255,0.828306613775644,0.601601442834945,1.47113542355887,3.50317061367325,0.782240799936093,3.0462989674564,0.31034012061215
"TCGA-5R-AA1D",0.796591873491392,8.77521848606997,9.33255936062041,8.71707660330387,6.11526218434607,5.47658582808229,3.01980864502279,3.55145449413962,5.31639196441049,3.12021921162499,9.10798857378036,7.41250040948148,2.97109285690117,1.90715987355099,3.83578262663027,3.95500585397852,3.59491873008607,3.05069323144837,3.62150100027265,0.842134080105623,4.07301470361672,1.61786266001321,1.32227430015421,0.0462815032119103,1.66511985209397,0.127104965139401,0.144829520838809,4.4934680105922,1.64671566107735,0.505077914751614,3.30000654660916,2.21816118709516,2.68131432260132,0,0.138028044766761,0.353436217861783,0,0.0349199843491595,0.528771332047411,0.0843364457233237,5.16354301074806,0.121943733510401,1.12611385352867,0.78634543658521,2.72918294068567,5.216788532241,10.7260783968033,3.31614574229336,3.66999050862247,5.23310193913871,1.04327450341953,2.95237084482968,0.0335111023613237,0.453122446595813,1.48098887347869,4.10797236348577,0.942758452655255,5.6500062557817,2.83675227481725,0.35772089561481,1.67991917497906,0.0817486512341679,0,0.929109248454487,1.2840402639541,0.783163266061617,2.44177560106342,3.37973184903481,1.87907837116873,3.31311521956199,0.265316866510289
"TCGA-G3-AAV4",0.803841098061745,10.6993395906294,11.2771707940381,11.4587556580929,5.13462756470955,4.57877572160163,3.11879160592661,4.16204886834889,3.84335076792763,1.95973306745864,8.26628947473808,8.2995903963947,4.25120402291466,1.39988201002667,4.12845013543815,3.35942277594522,0.216237552053823,5.62816116539513,5.2635978485439,1.3576646008127,3.46764467348583,1.40778780562436,1.21921499579542,0,0.631057705502941,0.547054921855963,0.135140816394815,3.6794237981126,1.2222481446184,0.244156395628105,6.53052182611596,4.40409928223867,2.32518490686688,0.232415170775402,0.0292761823706321,0.148218272154145,0,0.0974759590132685,0.189919417901074,0.119024103142275,3.54553598988059,0.171334947398768,0.682753061230546,2.27569246287772,4.82178163381348,2.62208697098852,1.37267355846876,1.40195806641377,3.43846585813829,5.84916611768372,3.23780842954562,1.86132020039419,1.16729369233518,0.0821575590854259,0.146264194866526,5.74658149978581,0.0468402542029724,3.84132909456923,1.80887925124015,0.0753272507070651,0.19206788447965,0.058939854556233,0,2.13527217947625,0.305095010666697,0.202386375334789,1.59912732633497,4.91958321280366,0.530070742225084,2.8451487818439,0.151858816727005
